trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
1424,2019,2019-08-30,DEN,NE,2020,6,195,0,HerrJu00,Justin Herron
1424,2019,2019-08-30,NE,DEN,,,,,DawsDu00,Duke Dawson
1424,2019,2019-08-30,NE,DEN,2020,7,237,0,KeyeTh00,Thakarius Keyes
1425,2019,2019-08-31,IND,MIA,,,,,BoehEv00,Evan Boehm
1425,2019,2019-08-31,IND,MIA,2020,7,227,0,SimmLa00,Lachavious Simmons
1425,2019,2019-08-31,MIA,IND,2020,6,197,0,PeniJo00,John Penisini
1426,2019,2019-08-31,CLE,TEN,2020,7,224,0,McDoCo00,Cole McDonald
1426,2019,2019-08-31,TEN,CLE,,,,,TaylTa00,Taywan Taylor
1427,2019,2019-08-31,KC,MIN,,,,,FielMa01,Mark Fields
1427,2019,2019-08-31,MIN,KC,2021,7,,1,,
1428,2019,2019-08-31,NYJ,SEA,,,,,NickPa00,Parry Nickerson
1428,2019,2019-08-31,SEA,NYJ,2021,7,,1,,
1429,2019,2019-08-31,HOU,NE,2020,6,204,0,MaluCa00,Cassh Maluia
1429,2019,2019-08-31,NE,HOU,,,,,CrosKe00,Keion Crossen
1430,2019,2019-08-31,HOU,KC,,,,,RankMa00,Martinas Rankin
1430,2019,2019-08-31,KC,HOU,,,,,HydeCa00,Carlos Hyde
1431,2019,2019-08-31,CLE,GB,2020,7,236,0,ScotVe00,Vernon Scott
1431,2019,2019-08-31,GB,CLE,,,,,McCrJo00,Jordan McCray
1431,2019,2019-08-31,GB,CLE,2020,7,244,0,StanNa00,Nate Stanley
1432,2019,2019-08-31,PIT,TB,,,,,HawkJe00,Jerald Hawkins
1432,2019,2019-08-31,PIT,TB,2021,7,251,1,WilcCh00,Chris Wilcox
1432,2019,2019-08-31,TB,PIT,2021,6,216,1,RochQu00,Quincy Roche
1433,2019,2019-09-01,HOU,MIA,,,,,BadeJo00,Johnson Bademosi
1433,2019,2019-09-01,HOU,MIA,,,,,DaveJu00,Julie'n Davenport
1433,2019,2019-09-01,HOU,MIA,2020,1,26,0,LoveJo03,Jordan Love
1433,2019,2019-09-01,HOU,MIA,2021,1,3,1,LancTr00,Trey Lance
1433,2019,2019-09-01,HOU,MIA,2021,2,36,1,HollJe02,Jevon Holland
1433,2019,2019-09-01,MIA,HOU,,,,,TunsLa00,Laremy Tunsil
1433,2019,2019-09-01,MIA,HOU,,,,,StilKe00,Kenny Stills
1433,2019,2019-09-01,MIA,HOU,2020,4,111,0,KindSo00,Solomon Kindley
1433,2019,2019-09-01,MIA,HOU,2021,6,202,1,EvanCh02,Chris Evans
1434,2019,2019-09-01,HOU,SEA,,,,,ClowJa00,Jadeveon Clowney
1434,2019,2019-09-01,SEA,HOU,,,,,MartJa02,Jacob Martin
1434,2019,2019-09-01,SEA,HOU,,,,,MingBa00,Barkevious Mingo
1434,2019,2019-09-01,SEA,HOU,2020,3,91,0,AsiaDe00,Devin Asiasi
1435,2019,2019-09-02,GB,NYG,2020,7,,1,,
1435,2019,2019-09-02,NYG,GB,,,,,GoodB.00,B.J. Goodson
1435,2019,2019-09-02,NYG,GB,2020,7,,1,,
1436,2019,2019-09-02,MIA,NO,,,,,AlonKi00,Kiko Alonso
1436,2019,2019-09-02,NO,MIA,,,,,BiegVi00,Vince Biegel
1437,2019,2019-09-09,JAX,PIT,2020,5,154,0,StroJa02,Jason Strowbridge
1437,2019,2019-09-09,PIT,JAX,,,,,DobbJo00,Joshua Dobbs
1438,2019,2019-09-11,NE,NYJ,,,,,ThomDe03,Demaryius Thomas
1438,2019,2019-09-11,NYJ,NE,2021,6,186,1,NasiHa00,Hamsah Nasirildeen
1439,2019,2019-09-16,MIA,PIT,,,,,FitzMi00,Minkah Fitzpatrick
1439,2019,2019-09-16,MIA,PIT,2020,4,135,0,DotsKe00,Kevin Dotson
1439,2019,2019-09-16,MIA,PIT,2021,7,245,1,NorwTr00,Tre Norwood
1439,2019,2019-09-16,PIT,MIA,2020,1,18,0,JackAu00,Austin Jackson
1439,2019,2019-09-16,PIT,MIA,2020,5,154,0,StroJa02,Jason Strowbridge
1439,2019,2019-09-16,PIT,MIA,2021,6,207,1,MarsJo00,Jonathan Marshall
1440,2019,2019-09-19,GB,OAK,,,,,DaviTr03,Trevor Davis
1440,2019,2019-09-19,OAK,GB,2020,6,192,0,RunyJo00,Jon Runyan
1441,2019,2019-09-25,PIT,SEA,2020,5,162,0,HudsKh00,Khaleke Hudson
1441,2019,2019-09-25,SEA,PIT,,,,,VannNi00,Nick Vannett
1442,2019,2019-10-01,ATL,PHI,,,,,RileDu00,Duke Riley
1442,2019,2019-10-01,ATL,PHI,2020,6,190,0,WoerCh00,Charlie Woerner
1442,2019,2019-10-01,PHI,ATL,,,,,CyprJo00,Johnathan Cyprien
1442,2019,2019-10-01,PHI,ATL,2020,7,228,0,HofrSt00,Sterling Hofrichter
1443,2019,2019-10-08,BUF,OAK,,,,,JoneZa00,Zay Jones
1443,2019,2019-10-08,OAK,BUF,2021,5,161,1,DoylTo00,Tommy Doyle
1444,2019,2019-10-15,CLE,LA,,,,,CorbAu00,Austin Corbett
1444,2019,2019-10-15,LA,CLE,2021,5,169,1,LeCoRi00,Richard LeCounte
1445,2019,2019-10-16,JAX,LA,,,,,RamsJa00,Jalen Ramsey
1445,2019,2019-10-16,LA,JAX,2020,1,20,0,ChaiKL00,K'Lavon Chaisson
1445,2019,2019-10-16,LA,JAX,2021,1,25,1,EtieTr00,Travis Etienne
1445,2019,2019-10-16,LA,JAX,2021,4,130,1,RochRo00,Robert Rochell
1446,2019,2019-10-16,BAL,LA,,,,,YounKe03,Kenny Young
1446,2019,2019-10-16,BAL,LA,2020,5,173,0,MoonDa00,Darnell Mooney
1446,2019,2019-10-16,LA,BAL,,,,,PeteMa00,Marcus Peters
1447,2019,2019-10-21,HOU,OAK,2020,3,91,0,AsiaDe00,Devin Asiasi
1447,2019,2019-10-21,OAK,HOU,,,,,ConlGa00,Gareon Conley
1448,2019,2019-10-22,DEN,SF,,,,,SandEm00,Emmanuel Sanders
1448,2019,2019-10-22,DEN,SF,2020,5,156,0,IsmaKe00,Keith Ismael
1448,2019,2019-10-22,SF,DEN,2020,3,95,0,AgimMc00,McTelvin Agim
1448,2019,2019-10-22,SF,DEN,2020,4,137,0,ScotJo00,Josiah Scott
1449,2019,2019-10-22,ATL,NE,,,,,SanuMo00,Mohamed Sanu
1449,2019,2019-10-22,NE,ATL,2020,2,55,0,DobbJK00,J.K. Dobbins
1450,2019,2019-10-24,DAL,NE,2021,6,195,1,LopeRo00,Roy Lopez
1450,2019,2019-10-24,NE,DAL,,,,,BennMi99,Michael Bennett
1451,2019,2019-10-28,CLE,PHI,,,,,AverGe00,Genard Avery
1451,2019,2019-10-28,PHI,CLE,2021,4,110,1,HudsJa00,James Hudson
1452,2019,2019-10-28,NYG,NYJ,2020,3,68,0,DaviAs00,Ashtyn Davis
1452,2019,2019-10-28,NYG,NYJ,2021,5,154,1,CartMi02,Michael Carter II
1452,2019,2019-10-28,NYJ,NYG,,,,,WillLe02,Leonard Williams
1453,2019,2019-10-28,ARI,MIA,2020,5,153,0,McKiCo00,Colton McKivitz
1453,2019,2019-10-28,MIA,ARI,,,,,DrakKe00,Kenyan Drake
1454,2019,2019-10-29,LA,MIA,,,,,TaliAq99,Aqib Talib
1454,2019,2019-10-29,LA,MIA,2020,5,173,0,MoonDa00,Darnell Mooney
1454,2019,2019-10-29,MIA,LA,2022,7,238,0,,
1465,2020,2020-03-03,DEN,JAX,2020,4,137,0,ScotJo00,Josiah Scott
1465,2020,2020-03-03,JAX,DEN,,,,,BouyA.00,A.J. Bouye
1466,2020,2020-03-04,CAR,LAC,,,,,TurnTr01,Trai Turner
1466,2020,2020-03-04,LAC,CAR,,,,,OkunRu20,Russell Okung
1471,2020,2020-03-15,BAL,JAX,2020,5,157,0,ThomDa07,Daniel Thomas
1471,2020,2020-03-15,JAX,BAL,,,,,CampCa99,Calais Campbell
1467,2020,2020-03-16,IND,SF,2020,1,13,0,WirfTr00,Tristan Wirfs
1467,2020,2020-03-16,SF,IND,,,,,BuckDe00,DeForest Buckner
1468,2020,2020-03-16,BUF,MIN,2020,1,22,0,JeffJu00,Justin Jefferson
1468,2020,2020-03-16,BUF,MIN,2020,5,155,0,GipsTr00,Trevis Gipson
1468,2020,2020-03-16,BUF,MIN,2020,6,201,0,ProcJa00,James Proche
1468,2020,2020-03-16,BUF,MIN,2021,4,134,1,RobiJa04,Janarius Robinson
1468,2020,2020-03-16,MIN,BUF,,,,,DiggSt00,Stefon Diggs
1468,2020,2020-03-16,MIN,BUF,2020,7,239,0,JackDa02,Dane Jackson
1469,2020,2020-03-16,ARI,HOU,,,,,JohnDa08,David Johnson
1469,2020,2020-03-16,ARI,HOU,2020,2,40,0,BlacRo00,Ross Blacklock
1469,2020,2020-03-16,ARI,HOU,2021,4,122,1,ShelTy00,Tyler Shelvin
1469,2020,2020-03-16,HOU,ARI,,,,,HopkDe00,DeAndre Hopkins
1469,2020,2020-03-16,HOU,ARI,2020,4,131,0,LawrRa01,Rashard Lawrence
1470,2020,2020-03-16,ATL,BAL,2020,2,55,0,DobbJK00,J.K. Dobbins
1470,2020,2020-03-16,ATL,BAL,2020,5,157,0,ThomDa07,Daniel Thomas
1470,2020,2020-03-16,BAL,ATL,,,,,HursHa00,Hayden Hurst
1470,2020,2020-03-16,BAL,ATL,2020,4,143,0,BredBe00,Ben Bredeson
1472,2020,2020-03-17,CLE,DEN,2021,7,253,1,SpenMa00,Marquiss Spencer
1472,2020,2020-03-17,DEN,CLE,,,,,JanoAn00,Andy Janovich
1473,2020,2020-03-18,CHI,JAX,2020,4,140,0,QuarSh00,Shaquille Quarterman
1473,2020,2020-03-18,JAX,CHI,,,,,FoleNi00,Nick Foles
1474,2020,2020-03-18,DET,NE,2020,5,172,0,HuntJa01,Jason Huntley
1474,2020,2020-03-18,NE,DET,,,,,HarmDu00,Duron Harmon
1474,2020,2020-03-18,NE,DET,2020,7,235,0,CornJa01,Jashon Cornell
1475,2020,2020-03-18,DEN,TEN,2020,7,237,0,KeyeTh00,Thakarius Keyes
1475,2020,2020-03-18,TEN,DEN,,,,,CaseJu00,Jurrell Casey
1476,2020,2020-03-19,DET,PHI,,,,,SlayDa00,Darius Slay
1476,2020,2020-03-19,PHI,DET,2020,3,85,0,BlacJu01,Julian Blackmon
1476,2020,2020-03-19,PHI,DET,2020,5,166,0,CephQu00,Quintez Cephus
1477,2020,2020-03-20,BAL,PIT,,,,,WormCh00,Chris Wormley
1477,2020,2020-03-20,BAL,PIT,2021,7,254,1,HarvPr00,Pressley Harvin III
1477,2020,2020-03-20,PIT,BAL,2021,5,168,1,DaviZa00,Zach Davidson
1478,2020,2020-03-23,CAR,WAS,,,,,AlleKy00,Kyle Allen
1478,2020,2020-03-23,WAS,CAR,2020,5,148,0,RobiAl03,Alton Robinson
1479,2020,2020-03-23,SEA,WAS,2020,5,162,0,HudsKh00,Khaleke Hudson
1479,2020,2020-03-23,WAS,SEA,,,,,DunbQu00,Quinton Dunbar
1480,2020,2020-04-09,HOU,LA,2020,2,57,0,JeffVa00,Van Jefferson
1480,2020,2020-04-09,LA,HOU,,,,,CookBr00,Brandin Cooks
1480,2020,2020-04-09,LA,HOU,2022,4,137,0,,
1481,2020,2020-04-21,NE,TB,,,,,GronRo00,Rob Gronkowski
1481,2020,2020-04-21,NE,TB,2020,7,241,0,RussCh00,Chapelle Russell
1481,2020,2020-04-21,TB,NE,2020,4,117,0,WonnDJ00,D.J. Wonnum
1482,2020,2020-04-23,GB,MIA,2020,1,30,0,IgbiNo00,Noah Igbinoghene
1482,2020,2020-04-23,GB,MIA,2020,4,136,0,HopkBr01,Brycen Hopkins
1482,2020,2020-04-23,MIA,GB,2020,1,26,0,LoveJo03,Jordan Love
1483,2020,2020-04-23,MIN,SF,2020,1,25,0,AiyuBr00,Brandon Aiyuk
1483,2020,2020-04-23,SF,MIN,2020,1,31,0,GladJe00,Jeff Gladney
1483,2020,2020-04-23,SF,MIN,2020,4,117,0,WonnDJ00,D.J. Wonnum
1483,2020,2020-04-23,SF,MIN,2020,5,176,0,OsboKJ00,K.J. Osborn
1484,2020,2020-04-23,LAC,NE,2020,2,37,0,DuggKy00,Kyle Dugger
1484,2020,2020-04-23,LAC,NE,2020,3,71,0,MaduJu00,Justin Madubuike
1484,2020,2020-04-23,NE,LAC,2020,1,23,0,MurrKe00,Kenneth Murray
1485,2020,2020-04-23,SF,TB,2020,1,13,0,WirfTr00,Tristan Wirfs
1485,2020,2020-04-23,SF,TB,2020,7,245,0,CalaRa00,Raymond Calais
1485,2020,2020-04-23,TB,SF,2020,1,14,0,KinlJa00,Javon Kinlaw
1485,2020,2020-04-23,TB,SF,2020,4,117,0,WonnDJ00,D.J. Wonnum
1486,2020,2020-04-24,CLE,IND,2020,2,41,0,TaylJo02,Jonathan Taylor
1486,2020,2020-04-24,IND,CLE,2020,2,44,0,DelpGr00,Grant Delpit
1486,2020,2020-04-24,IND,CLE,2020,5,160,0,HarrNi01,Nick Harris
1487,2020,2020-04-24,NYJ,SEA,2020,2,48,0,TaylDa00,Darrell Taylor
1487,2020,2020-04-24,SEA,NYJ,2020,2,59,0,MimsDe00,Denzel Mims
1487,2020,2020-04-24,SEA,NYJ,2020,3,101,0,KeenDa00,Dalton Keene
1488,2020,2020-04-24,BAL,NE,2020,2,60,0,UcheJo00,Josh Uche
1488,2020,2020-04-24,BAL,NE,2020,4,129,0,ClarCa00,Cameron Clark
1488,2020,2020-04-24,NE,BAL,2020,3,71,0,MaduJu00,Justin Madubuike
1488,2020,2020-04-24,NE,BAL,2020,3,98,0,HarrMa06,Malik Harrison
1489,2020,2020-04-24,CAR,SEA,2020,3,69,0,LewiDa05,Damien Lewis
1489,2020,2020-04-24,CAR,SEA,2020,5,148,0,RobiAl03,Alton Robinson
1489,2020,2020-04-24,SEA,CAR,2020,2,64,0,ChinJe00,Jeremy Chinn
1490,2020,2020-04-24,CLE,NO,2020,3,74,0,BaunZa00,Zack Baun
1490,2020,2020-04-24,CLE,NO,2020,7,244,0,StanNa00,Nate Stanley
1490,2020,2020-04-24,NO,CLE,2020,3,88,0,ElliJo02,Jordan Elliott
1490,2020,2020-04-24,NO,CLE,2021,3,91,1,SchwAn00,Anthony Schwartz
1491,2020,2020-04-24,DET,IND,2020,3,85,0,BlacJu01,Julian Blackmon
1491,2020,2020-04-24,DET,IND,2020,5,149,0,PintDa00,Danny Pinter
1491,2020,2020-04-24,DET,IND,2020,6,182,0,OnweMi00,Michael Onwenu
1491,2020,2020-04-24,IND,DET,2020,3,75,0,JackJo03,Jonah Jackson
1491,2020,2020-04-24,IND,DET,2020,6,197,0,PeniJo00,John Penisini
1492,2020,2020-04-24,LV,NE,2020,3,91,0,AsiaDe00,Devin Asiasi
1492,2020,2020-04-24,LV,NE,2020,5,159,0,RohrJu00,Justin Rohrwasser
1492,2020,2020-04-24,NE,LV,2020,3,100,0,MuseTa00,Tanner Muse
1492,2020,2020-04-24,NE,LV,2020,4,139,0,RobeAm00,Amik Robertson
1492,2020,2020-04-24,NE,LV,2020,5,172,0,HuntJa01,Jason Huntley
1493,2020,2020-04-24,NE,NYJ,2020,4,125,0,MorgJa00,James Morgan
1493,2020,2020-04-24,NE,NYJ,2020,4,129,0,ClarCa00,Cameron Clark
1493,2020,2020-04-24,NE,NYJ,2021,6,186,1,NasiHa00,Hamsah Nasirildeen
1493,2020,2020-04-24,NYJ,NE,2020,3,101,0,KeenDa00,Dalton Keene
1494,2020,2020-04-24,MIN,NO,2020,3,105,0,TrauAd00,Adam Trautman
1494,2020,2020-04-24,NO,MIN,2020,4,130,0,LyncJa00,James Lynch
1494,2020,2020-04-24,NO,MIN,2020,5,169,0,HandHa00,Harrison Hand
1494,2020,2020-04-24,NO,MIN,2020,6,203,0,BranBl00,Blake Brandel
1494,2020,2020-04-24,NO,MIN,2020,7,244,0,StanNa00,Nate Stanley
1495,2020,2020-04-25,SF,WAS,2020,5,156,0,IsmaKe00,Keith Ismael
1495,2020,2020-04-25,SF,WAS,2021,3,74,1,StJuBe00,Benjamin St-Juste
1495,2020,2020-04-25,WAS,SF,,,,,WillTr21,Trent Williams
1496,2020,2020-04-25,DET,LV,2020,4,109,0,SimpJo00,John Simpson
1496,2020,2020-04-25,LV,DET,2020,4,121,0,StenLo00,Logan Stenberg
1496,2020,2020-04-25,LV,DET,2020,5,172,0,HuntJa01,Jason Huntley
1497,2020,2020-04-25,HOU,MIA,2020,4,111,0,KindSo00,Solomon Kindley
1497,2020,2020-04-25,MIA,HOU,2020,4,136,0,HopkBr01,Brycen Hopkins
1497,2020,2020-04-25,MIA,HOU,2020,4,141,0,ReidJo00,John Reid
1498,2020,2020-04-25,HOU,LA,2020,4,136,0,HopkBr01,Brycen Hopkins
1498,2020,2020-04-25,HOU,LA,2020,7,248,0,SlomSa00,Sam Sloman
1498,2020,2020-04-25,HOU,LA,2020,7,250,0,AnchTr00,Tremayne Anchrum
1498,2020,2020-04-25,LA,HOU,2020,4,126,0,HeckCh00,Charlie Heck
1499,2020,2020-04-25,DAL,PHI,2020,5,164,0,WeavCu00,Curtis Weaver
1499,2020,2020-04-25,DAL,PHI,2021,5,156,1,LoudIs00,Isaiahh Loudermilk
1499,2020,2020-04-25,PHI,DAL,2020,4,146,0,BiadTy00,Tyler Biadasz
1500,2020,2020-04-25,MIA,SF,2020,5,153,0,McKiCo00,Colton McKivitz
1500,2020,2020-04-25,SF,MIA,,,,,BreiMa00,Matt Breida
1501,2020,2020-04-25,CHI,MIN,2021,4,125,1,BynuCa00,Camryn Bynum
1501,2020,2020-04-25,MIN,CHI,2020,5,155,0,GipsTr00,Trevis Gipson
1502,2020,2020-04-25,MIA,PHI,2020,5,173,0,MoonDa00,Darnell Mooney
1502,2020,2020-04-25,MIA,PHI,2020,7,227,0,SimmLa00,Lachavious Simmons
1502,2020,2020-04-25,PHI,MIA,2020,5,164,0,WeavCu00,Curtis Weaver
1503,2020,2020-04-25,PHI,SF,2020,6,190,0,WoerCh00,Charlie Woerner
1503,2020,2020-04-25,SF,PHI,,,,,GoodMa00,Marquise Goodwin
1503,2020,2020-04-25,SF,PHI,2021,7,240,1,BradWi00,William Bradley-King
1503,2020,2020-04-25,SF,PHI,,,,,,Prince Tega Wanogho
1504,2020,2020-04-25,CHI,PHI,2020,6,196,0,BradSh00,Shaun Bradley
1504,2020,2020-04-25,CHI,PHI,2020,6,200,0,WatkQu00,Quez Watkins
1504,2020,2020-04-25,CHI,PHI,2020,7,233,0,ToohCa00,Casey Toohill
1504,2020,2020-04-25,PHI,CHI,2020,5,173,0,MoonDa00,Darnell Mooney
1504,2020,2020-04-25,PHI,CHI,2020,7,227,0,SimmLa00,Lachavious Simmons
1505,2020,2020-04-25,IND,NE,2020,6,182,0,OnweMi00,Michael Onwenu
1505,2020,2020-04-25,NE,IND,2020,6,212,0,PatmDe00,Dezmon Patmon
1505,2020,2020-04-25,NE,IND,2020,6,213,0,GlasJo00,Jordan Glasgow
1506,2020,2020-04-25,BAL,MIN,2020,7,225,0,WillKe06,Kenny Willekes
1506,2020,2020-04-25,BAL,MIN,2021,5,168,1,DaviZa00,Zach Davidson
1506,2020,2020-04-25,MIN,BAL,2020,6,201,0,ProcJa00,James Proche
1506,2020,2020-04-25,MIN,BAL,2020,7,219,0,StonGe00,Geno Stone
1507,2020,2020-04-25,IND,NYJ,,,,,WilsQu01,Quincy Wilson
1507,2020,2020-04-25,NYJ,IND,2020,6,211,0,RodgIs00,Isaiah Rodgers
1508,2020,2020-04-25,KC,TEN,2021,6,215,1,BreeBr00,Brady Breeze
1508,2020,2020-04-25,TEN,KC,2020,7,237,0,KeyeTh00,Thakarius Keyes
1509,2020,2020-04-25,HOU,NO,2020,7,240,0,StevTo01,Tommy Stevens
1509,2020,2020-04-25,NO,HOU,2021,6,212,1,HamlDa00,Damar Hamlin
1510,2020,2020-04-25,MIA,SEA,2020,7,251,0,SullSt00,Stephen Sullivan
1510,2020,2020-04-25,SEA,MIA,2021,6,208,1,ForsSt00,Stone Forsythe
1512,2020,2020-05-01,ATL,MIA,2021,7,232,1,HoskPh00,Phil Hoskins
1512,2020,2020-05-01,MIA,ATL,,,,,HarrCh03,Charles Harris
1513,2020,2020-07-25,NYJ,SEA,,,,,AdamJa00,Jamal Adams
1513,2020,2020-07-25,NYJ,SEA,2022,4,109,0,,
1513,2020,2020-07-25,SEA,NYJ,,,,,McDoBr01,Bradley McDougald
1513,2020,2020-07-25,SEA,NYJ,2021,1,23,1,DarrCh00,Christian Darrisaw
1513,2020,2020-07-25,SEA,NYJ,2021,3,86,1,DaviWy00,Wyatt Davis
1513,2020,2020-07-25,SEA,NYJ,2022,1,10,0,,
1514,2020,2020-07-25,CHI,MIA,,,,,ShahAd00,Adam Shaheen
1514,2020,2020-07-25,MIA,CHI,2021,6,208,1,ForsSt00,Stone Forsythe
1515,2020,2020-08-09,DET,NE,,,,,JackMi01,Michael Jackson
1515,2020,2020-08-09,NE,DET,2022,7,,1,,
1516,2020,2020-08-29,LV,MIA,2021,4,121,1,SmitJo03,Jordan Smith
1516,2020,2020-08-29,MIA,LV,,,,,McMiRa02,Raekwon McMillan
1516,2020,2020-08-29,MIA,LV,2021,5,162,1,GrayNo00,Noah Gray
1517,2020,2020-08-30,JAX,MIN,,,,,NgakYa00,Yannick Ngakoue
1517,2020,2020-08-30,MIN,JAX,2021,2,45,1,LittWa00,Walker Little
1517,2020,2020-08-30,MIN,JAX,2022,5,157,0,,
1519,2020,2020-08-31,BUF,CAR,2023,7,,0,,
1519,2020,2020-08-31,CAR,BUF,,,,,SmitAn04,Andre Smith
1518,2020,2020-09-01,LV,WAS,,,,,SharDa02,David Sharpe
1518,2020,2020-09-01,LV,WAS,2021,7,244,1,DoakGe00,Gerrid Doaks
1518,2020,2020-09-01,WAS,LV,2021,6,203,1,StevMa00,Marquez Stevenson
1520,2020,2020-09-02,DEN,NYG,,,,,YiadIs00,Isaac Yiadom
1520,2020,2020-09-02,NYG,DEN,2021,7,239,1,CoopJo02,Jonathon Cooper
1521,2020,2020-09-03,CLE,JAX,2021,5,170,1,WallGa00,Garret Wallow
1521,2020,2020-09-03,JAX,CLE,,,,,HarrRo02,Ronnie Harrison
1522,2020,2020-09-04,CIN,DEN,,,,,CaliAu00,Austin Calitro
1522,2020,2020-09-04,DEN,CIN,,,,,CoviCh00,Christian Covington
1523,2020,2020-09-05,LV,MIA,,,,,BowdLy00,Lynn Bowden
1523,2020,2020-09-05,LV,MIA,2021,6,203,1,StevMa00,Marquez Stevenson
1523,2020,2020-09-05,MIA,LV,2021,4,121,1,SmitJo03,Jordan Smith
1524,2020,2020-10-14,JAX,TEN,2021,6,185,1,NiemNi00,Nick Niemann
1524,2020,2020-10-14,TEN,JAX,,,,,CorrKa00,Kamalei Correa
1524,2020,2020-10-14,TEN,JAX,2021,7,249,1,SkowBe00,Ben Skowronek
1525,2020,2020-10-19,NYJ,TB,,,,,McLeSt00,Steve McLendon
1525,2020,2020-10-19,NYJ,TB,2023,7,230,0,,
1525,2020,2020-10-19,TB,NYJ,2022,6,206,0,,
1526,2020,2020-10-21,NYJ,SF,,,,,WillJo09,Jordan Willis
1526,2020,2020-10-21,NYJ,SF,2021,7,230,1,MorrJi00,Jimmy Morrissey
1526,2020,2020-10-21,SF,NYJ,2022,6,207,0,,
1527,2020,2020-10-22,BAL,MIN,2021,3,90,1,JonePa00,Patrick Jones II
1527,2020,2020-10-22,BAL,MIN,2022,5,156,1,,
1527,2020,2020-10-22,MIN,BAL,,,,,NgakYa00,Yannick Ngakoue
1528,2020,2020-10-23,ARI,NYG,2021,6,201,1,WillRo07,Rodarius Williams
1528,2020,2020-10-23,NYG,ARI,,,,,GoldMa00,Markus Golden
1529,2020,2020-10-27,DAL,DET,,,,,GrifEv99,Everson Griffen
1529,2020,2020-10-27,DET,DAL,2021,6,192,1,BohaQu00,Quinton Bohanna
1530,2020,2020-10-28,CIN,SEA,,,,,DunlCa99,Carlos Dunlap
1530,2020,2020-10-28,SEA,CIN,,,,,FinnB.01,B.J. Finney
1530,2020,2020-10-28,SEA,CIN,2021,7,235,1,HubeWy00,Wyatt Hubert
1531,2020,2020-11-01,DAL,HOU,2022,7,245,0,,
1531,2020,2020-11-01,HOU,DAL,,,,,AnkoEl00,Eli Ankou
1532,2020,2020-11-02,NYJ,PIT,,,,,WillAv00,Avery Williamson
1532,2020,2020-11-02,NYJ,PIT,2022,7,225,0,,
1532,2020,2020-11-02,PIT,NYJ,2022,5,163,0,,
1533,2020,2020-11-02,LAC,TEN,,,,,KingDe01,Desmond King
1533,2020,2020-11-02,TEN,LAC,2021,6,185,1,NiemNi00,Nick Niemann
1534,2020,2020-11-02,NO,SF,,,,,AlonKi00,Kiko Alonso
1534,2020,2020-11-02,NO,SF,2021,5,172,1,LenoDe00,Deommodore Lenoir
1534,2020,2020-11-02,SF,NO,,,,,AlexKw00,Kwon Alexer
1535,2020,2020-11-03,KC,MIA,,,,,WashDe00,DeAndre Washington
1535,2020,2020-11-03,KC,MIA,2021,7,258,1,MilnDa00,Dax Milne
1535,2020,2020-11-03,MIA,KC,2021,6,207,1,MarsJo00,Jonathan Marshall
1536,2020,2020-11-03,MIA,NE,,,,,FordIs00,Isaiah Ford
1536,2020,2020-11-03,NE,MIA,2022,6,,0,,
1538,2021,2021-03-17,IND,PHI,2021,3,84,0,GolsCh00,Chauncey Golston
1538,2021,2021-03-17,IND,PHI,2022,1,16,1,,
1538,2021,2021-03-17,PHI,IND,,,,,WentCa00,Carson Wentz
1539,2021,2021-03-17,MIA,TEN,2021,7,232,0,HoskPh00,Phil Hoskins
1539,2021,2021-03-17,TEN,MIA,,,,,WilsIs00,Isaiah Wilson
1539,2021,2021-03-17,TEN,MIA,2022,7,247,0,,
1540,2021,2021-03-17,LV,NE,,,,,BrowTr02,Trent Brown
1540,2021,2021-03-17,LV,NE,2022,7,243,0,,
1540,2021,2021-03-17,NE,LV,2022,5,164,0,,
1541,2021,2021-03-17,HOU,MIA,,,,,McKiBe00,Benardrick McKinney
1541,2021,2021-03-17,HOU,MIA,2021,7,231,0,ColeLa03,Larnel Coleman
1541,2021,2021-03-17,MIA,HOU,2021,6,203,0,StevMa00,Marquez Stevenson
1542,2021,2021-03-17,HOU,NE,2021,4,122,0,ShelTy00,Tyler Shelvin
1542,2021,2021-03-17,HOU,NE,2021,6,188,0,BledJo00,Joshuah Bledsoe
1542,2021,2021-03-17,NE,HOU,,,,,CannMa00,Marcus Cannon
1542,2021,2021-03-17,NE,HOU,2021,5,158,0,NixoDa00,Daviyon Nixon
1542,2021,2021-03-17,NE,HOU,2021,6,195,0,LopeRo00,Roy Lopez
1543,2021,2021-03-17,DET,LA,2023,7,235,0,,
1543,2021,2021-03-17,LA,DET,,,,,BrocMi00,Michael Brockers
1544,2021,2021-03-17,JAX,NO,2021,7,229,0,StraMi03,Mike Strachan
1544,2021,2021-03-17,NO,JAX,,,,,BrowMa01,Malcom Brown
1545,2021,2021-03-17,ATL,BUF,2022,7,231,1,,
1545,2021,2021-03-17,BUF,ATL,,,,,SmitLe00,Lee Smith
1546,2021,2021-03-17,ARI,LV,2021,3,79,0,KoonMa00,Malcolm Koonce
1546,2021,2021-03-17,LV,ARI,,,,,HudsRo00,Rodney Hudson
1546,2021,2021-03-17,LV,ARI,2021,7,247,0,MeneMi00,Michal Menet
1537,2021,2021-03-18,DET,LA,,,,,StafMa00,Matthew Stafford
1537,2021,2021-03-18,LA,DET,,,,,GoffJa00,Jared Goff
1537,2021,2021-03-18,LA,DET,2021,3,101,0,MeliIf00,Ifeatu Melifonwu
